Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/3           std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_get_Tp_allocator() [265]
                0.00    0.00       1/1           void std::_Destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&) [360]
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::~_Vector_base() [334]
-----------------------------------------------
                0.00    0.00       1/1           Graph::Graph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [307]
[345]    0.0    0.00    0.00       1         std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::vector() [345]
                0.00    0.00       1/1           std::_Vector_base<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_Vector_base() [327]
-----------------------------------------------
                0.00    0.00       1/1           Graph::Graph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [307]
[346]    0.0    0.00    0.00       1         std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::~vector() [346]
                0.00    0.00       1/29          std::_Vector_base<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_M_get_Tp_allocator() [211]
                0.00    0.00       1/1           void std::_Destroy<std::tuple<int, int, int>*, std::tuple<int, int, int> >(std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::allocator<std::tuple<int, int, int> >&) [358]
                0.00    0.00       1/1           std::_Vector_base<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::~_Vector_base() [328]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [350]
[347]    0.0    0.00    0.00       1         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) [347]
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type) [349]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type) [349]
[348]    0.0    0.00    0.00       1         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [348]
                0.00    0.00       1/1           bool __gnu_cxx::__is_null_pointer<char const>(char const*) [315]
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [361]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) [347]
[349]    0.0    0.00    0.00       1         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type) [349]
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [348]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[350]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [350]
                0.00    0.00       1/1           std::char_traits<char>::length(char const*) [321]
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) [347]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [361]
[351]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [351]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_S_do_relocate(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&, std::integral_constant<bool, true>) [340]
[352]    0.0    0.00    0.00       1         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__relocate_a<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&) [352]
                0.00    0.00       3/3           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__niter_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [270]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__relocate_a_1<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&) [353]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__relocate_a<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&) [352]
[353]    0.0    0.00    0.00       1         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__relocate_a_1<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&) [353]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [361]
[354]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [354]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__uninitialized_default_n_a<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&) [356]
[355]    0.0    0.00    0.00       1         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__uninitialized_default_n<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long) [355]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long) [338]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_default_append(unsigned long) [341]
[356]    0.0    0.00    0.00       1         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__uninitialized_default_n_a<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&) [356]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__uninitialized_default_n<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long) [355]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::tuple<int, int, int>*, std::tuple<int, int, int> >(std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::allocator<std::tuple<int, int, int> >&) [358]
[357]    0.0    0.00    0.00       1         void std::_Destroy<std::tuple<int, int, int>*>(std::tuple<int, int, int>*, std::tuple<int, int, int>*) [357]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<std::tuple<int, int, int>*>(std::tuple<int, int, int>*, std::tuple<int, int, int>*) [323]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::~vector() [346]
[358]    0.0    0.00    0.00       1         void std::_Destroy<std::tuple<int, int, int>*, std::tuple<int, int, int> >(std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::allocator<std::tuple<int, int, int> >&) [358]
                0.00    0.00       1/1           void std::_Destroy<std::tuple<int, int, int>*>(std::tuple<int, int, int>*, std::tuple<int, int, int>*) [357]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&) [360]
[359]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [359]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [322]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::~vector() [344]
[360]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&) [360]
                0.00    0.00       1/1           void std::_Destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [359]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [348]
[361]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [361]
                0.00    0.00       1/1           std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [354]
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [351]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [299] _GLOBAL__sub_I__ZN4SSSPC2ER5Graph [78] std::_Head_base<0ul, int, false>::_Head_base<int>(int&&) [74] void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>&&)
 [300] _GLOBAL__sub_I__ZN5GraphC2Ei [110] std::_Head_base<1ul, int, false>::_M_head(std::_Head_base<1ul, int, false> const&) [21] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end()
 [301] _GLOBAL__sub_I_main    [79] std::_Head_base<1ul, int, false>::_M_head(std::_Head_base<1ul, int, false>&) [61] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::back()
 [302] __static_initialization_and_destruction_0(int, int) [111] std::_Head_base<1ul, int, false>::_Head_base<int&>(int&) [29] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin()
 [303] __static_initialization_and_destruction_0(int, int) [80] std::_Head_base<1ul, int, false>::_Head_base<int>(int&&) [196] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::erase(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >)
 [304] __static_initialization_and_destruction_0(int, int) [112] std::_Head_base<2ul, int, false>::_M_head(std::_Head_base<2ul, int, false> const&) [197] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_erase(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >)
 [180] SSSP::compute(int)     [81] std::_Head_base<2ul, int, false>::_M_head(std::_Head_base<2ul, int, false>&) [174] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::pop_back()
 [305] SSSP::SSSP(Graph&)    [113] std::_Head_base<2ul, int, false>::_Head_base<int&>(int&) [62] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int>&&)
 [306] SSSP::~SSSP()          [82] std::_Head_base<2ul, int, false>::_Head_base<int>(int&&) [162] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector()
 [190] Graph::removeEdge(int, int) [170] int&& std::__pair_get<0ul>::__move_get<int, int>(std::pair<int, int>&&) [163] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector()
 [191] Graph::updateEdge(int, int, int) [22] int& std::__pair_get<0ul>::__get<int, int>(std::pair<int, int>&) [215] std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_S_max_size(std::allocator<std::tuple<int, int, int> > const&)
  [98] Graph::addEdge(int, int, int) [171] int&& std::__pair_get<1ul>::__move_get<int, int>(std::pair<int, int>&&) [216] std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_S_relocate(std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::allocator<std::tuple<int, int, int> >&)
 [307] Graph::Graph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [23] int& std::__pair_get<1ul>::__get<int, int>(std::pair<int, int>&) [122] std::tuple<int, int, int>& std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::emplace_back<int&, int&, int&>(int&, int&, int&)
 [308] Graph::~Graph()       [114] std::_Tuple_impl<0ul, int, int, int>::_M_head(std::_Tuple_impl<0ul, int, int, int> const&) [217] std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_S_do_relocate(std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::allocator<std::tuple<int, int, int> >&, std::integral_constant<bool, true>)
  [68] __gnu_cxx::new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [83] std::_Tuple_impl<0ul, int, int, int>::_M_head(std::_Tuple_impl<0ul, int, int, int>&) [229] void std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_M_realloc_insert<int&, int&, int&>(__gnu_cxx::__normal_iterator<std::tuple<int, int, int>*, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > >, int&, int&, int&)
  [57] void __gnu_cxx::new_allocator<std::pair<int, int> >::destroy<std::pair<int, int> >(std::pair<int, int>*) [84] std::_Tuple_impl<0ul, int, int, int>::_M_tail(std::_Tuple_impl<0ul, int, int, int>&) [100] std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::end()
  [69] __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [115] std::_Tuple_impl<0ul, int, int, int>::_Tuple_impl<int&, int&, int&, void>(int&, int&, int&) [123] std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::back()
  [32] void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&) [85] std::_Tuple_impl<0ul, int, int, int>::_Tuple_impl(std::_Tuple_impl<0ul, int, int, int>&&) [221] std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::begin()
 [153] __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator() [116] std::_Tuple_impl<1ul, int, int>::_M_head(std::_Tuple_impl<1ul, int, int> const&) [345] std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::vector()
 [154] __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator() [86] std::_Tuple_impl<1ul, int, int>::_M_head(std::_Tuple_impl<1ul, int, int>&) [346] std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::~vector()
 [222] __gnu_cxx::new_allocator<std::tuple<int, int, int> >::deallocate(std::tuple<int, int, int>*, unsigned long) [87] std::_Tuple_impl<1ul, int, int>::_M_tail(std::_Tuple_impl<1ul, int, int>&) [255] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  [75] void __gnu_cxx::new_allocator<std::tuple<int, int, int> >::destroy<std::tuple<int, int, int> >(std::tuple<int, int, int>*) [88] std::_Tuple_impl<1ul, int, int>::_Tuple_impl(std::_Tuple_impl<1ul, int, int>&&) [289] std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&)
 [223] __gnu_cxx::new_allocator<std::tuple<int, int, int> >::allocate(unsigned long, void const*) [117] std::_Tuple_impl<1ul, int, int>::_Tuple_impl<int&, int&, void>(int&, int&) [290] std::vector<int, std::allocator<int> >::end()
 [102] void __gnu_cxx::new_allocator<std::tuple<int, int, int> >::construct<std::tuple<int, int, int>, int&, int&, int&>(std::tuple<int, int, int>*, int&, int&, int&) [118] std::_Tuple_impl<2ul, int>::_M_head(std::_Tuple_impl<2ul, int> const&) [291] std::vector<int, std::allocator<int> >::begin()
  [76] void __gnu_cxx::new_allocator<std::tuple<int, int, int> >::construct<std::tuple<int, int, int>, std::tuple<int, int, int> >(std::tuple<int, int, int>*, std::tuple<int, int, int>&&) [89] std::_Tuple_impl<2ul, int>::_M_head(std::_Tuple_impl<2ul, int>&) [292] std::vector<int, std::allocator<int> >::resize(unsigned long, int const&)
 [309] __gnu_cxx::new_allocator<std::tuple<int, int, int> >::new_allocator() [90] std::_Tuple_impl<2ul, int>::_Tuple_impl(std::_Tuple_impl<2ul, int>&&) [293] std::vector<int, std::allocator<int> >::vector()
 [310] __gnu_cxx::new_allocator<std::tuple<int, int, int> >::~new_allocator() [119] std::_Tuple_impl<2ul, int>::_Tuple_impl<int&>(int&) [294] std::vector<int, std::allocator<int> >::~vector()
 [311] __gnu_cxx::new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::deallocate(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long) [248] int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [13] std::vector<int, std::allocator<int> >::operator[](unsigned long)
 [312] __gnu_cxx::new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::allocate(unsigned long, void const*) [321] std::char_traits<char>::length(char const*) [347] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*)
 [313] __gnu_cxx::new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::new_allocator() [322] void std::_Destroy_aux<false>::__destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [348] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
 [314] __gnu_cxx::new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::~new_allocator() [150] void std::_Destroy_aux<true>::__destroy<std::pair<int, int>*>(std::pair<int, int>*, std::pair<int, int>*) [349] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type)
 [271] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [323] void std::_Destroy_aux<true>::__destroy<std::tuple<int, int, int>*>(std::tuple<int, int, int>*, std::tuple<int, int, int>*) [350] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
 [272] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [249] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [147] decltype(auto) std::greater<void>::_S_cmp<std::pair<int, int>&, std::pair<int, int>&>(std::pair<int, int>&, std::pair<int, int>&, std::integral_constant<bool, false>)
 [273] __gnu_cxx::new_allocator<int>::new_allocator() [71] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [186] void std::_Construct<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*)
 [274] __gnu_cxx::new_allocator<int>::~new_allocator() [157] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl() [351] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
 [315] bool __gnu_cxx::__is_null_pointer<char const>(char const*) [158] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::~_Vector_impl() [295] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&)
  [37] __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int> const* const&) [56] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [205] void std::__pop_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >&)
